yyyy.MM.dd_HH:mm:ss;name;value;profitP;profit;purchase;avgOpenPrice;marketPrice;profit1
2026.05.14 13:23:15;All-World;16002,0;10,84;1565,0;14437,0;144,4;160,0;10,8
2026.05.14 13:23:15;Japan;6387,6;22,64;1179,3;5208,3;43,4;53,2;22,6
2026.05.14 13:23:15;ATX;3553,1;10,20;328,9;3224,2;111,2;122,5;10,2
2026.05.14 13:23:15;Spain;3488,0;02,41;81,9;3406,1;55,8;57,2;2,4
2026.05.14 13:30:15;Global Hydrogen;14041,8;30,24;3260,0;10781,8;599,0;780,1;30,2
2026.05.14 13:30:15;Europe Momentum;187,2;13,26;21,9;165,2;13,8;15,6;13,3
2026.05.14 13:30:15;Defense;5826,7;-02,79;-167,2;5993,9;54,5;53,0;-2,8
2026.05.14 13:30:15;Europe Defence;3852,7;-07,16;-297,2;4149,9;31,7;29,4;-7,2
2026.05.14 13:30:15;Poland;4318,5;16,52;612,2;3706,3;27,9;32,5;16,5
2026.05.14 13:30:15;Innovators;7046,0;26,08;1457,4;5588,6;76,6;96,5;26,1
2026.05.14 13:30:15;Semiconductors;10767,2;87,96;5038,9;5728,3;57,9;108,8;88,0
2026.05.14 13:30:15;Euro Stoxx Banks;5612,6;13,23;655,7;4956,9;291,6;330,2;13,2
2026.05.14 13:30:15;Canada;1534,2;11,93;163,5;1370,7;228,5;255,7;11,9
2026.05.14 13:30:15;NASDAQ 100;10115,0;24,68;2002,0;8113,0;1159,0;1445,0;24,7
2026.05.14 13:30:15;UK;861,0;06,60;53,3;807,7;20,2;21,5;6,6
2026.05.14 13:30:15;All-World;16006,0;10,87;1569,0;14437,0;144,4;160,1;10,9
2026.05.14 13:30:15;Japan;6422,4;23,31;1214,1;5208,3;43,4;53,5;23,3
2026.05.14 13:30:15;ATX;3561,8;10,47;337,6;3224,2;111,2;122,8;10,5
2026.05.14 13:30:15;Spain;3489,2;02,44;83,1;3406,1;55,8;57,2;2,4
2026.05.14 13:37:22;Global Hydrogen;14049,0;30,30;3267,2;10781,8;599,0;780,5;30,3
2026.05.14 13:37:22;Europe Momentum;187,2;13,29;22,0;165,2;13,8;15,6;13,3
2026.05.14 13:37:22;Defense;5826,7;-02,79;-167,2;5993,9;54,5;53,0;-2,8
2026.05.14 13:37:22;Europe Defence;3850,7;-07,21;-299,2;4149,9;31,7;29,4;-7,2
2026.05.14 13:37:22;Poland;4322,5;16,63;616,2;3706,3;27,9;32,5;16,6
2026.05.14 13:37:22;Innovators;7036,5;25,91;1447,9;5588,6;76,6;96,4;25,9
2026.05.14 13:37:22;Semiconductors;10753,4;87,72;5025,0;5728,3;57,9;108,6;87,7
2026.05.14 13:37:22;Euro Stoxx Banks;5612,6;13,23;655,7;4956,9;291,6;330,2;13,2
2026.05.14 13:37:22;Canada;1534,5;11,95;163,8;1370,7;228,5;255,8;12,0
2026.05.14 13:37:22;NASDAQ 100;10110,8;24,62;1997,8;8113,0;1159,0;1444,4;24,6
2026.05.14 13:37:22;UK;861,0;06,60;53,3;807,7;20,2;21,5;6,6
2026.05.14 13:37:22;All-World;16006,0;10,87;1569,0;14437,0;144,4;160,1;10,9
2026.05.14 13:37:22;Japan;6422,4;23,31;1214,1;5208,3;43,4;53,5;23,3
2026.05.14 13:37:22;ATX;3561,8;10,47;337,6;3224,2;111,2;122,8;10,5
2026.05.14 13:37:22;Spain;3487,4;02,39;81,3;3406,1;55,8;57,2;2,4
2026.05.14 13:44:23;Global Hydrogen;14058,0;30,39;3276,2;10781,8;599,0;781,0;30,4
2026.05.14 13:44:23;Europe Momentum;187,2;13,29;22,0;165,2;13,8;15,6;13,3
2026.05.14 13:44:23;Defense;5820,1;-02,90;-173,8;5993,9;54,5;52,9;-2,9
2026.05.14 13:44:23;Europe Defence;3842,9;-07,40;-307,0;4149,9;31,7;29,3;-7,4
2026.05.14 13:44:23;Poland;4318,5;16,52;612,2;3706,3;27,9;32,5;16,5
2026.05.14 13:44:23;Innovators;7040,9;25,99;1452,3;5588,6;76,6;96,5;26,0
2026.05.14 13:44:23;Semiconductors;10753,4;87,72;5025,0;5728,3;57,9;108,6;87,7
2026.05.14 13:44:23;Euro Stoxx Banks;5608,3;13,14;651,5;4956,9;291,6;329,9;13,1
2026.05.14 13:44:23;Canada;1534,5;11,95;163,8;1370,7;228,5;255,8;12,0
2026.05.14 13:44:23;NASDAQ 100;10098,2;24,47;1985,2;8113,0;1159,0;1442,6;24,5
2026.05.14 13:44:23;UK;861,0;06,60;53,3;807,7;20,2;21,5;6,6
2026.05.14 13:44:23;All-World;15996,0;10,80;1559,0;14437,0;144,4;160,0;10,8
2026.05.14 13:44:23;Japan;6422,4;23,31;1214,1;5208,3;43,4;53,5;23,3
2026.05.14 13:44:23;ATX;3567,0;10,63;342,8;3224,2;111,2;123,0;10,6
2026.05.14 13:44:23;Spain;3487,4;02,39;81,3;3406,1;55,8;57,2;2,4
2026.05.14 13:51:15;Global Hydrogen;14058,0;30,39;3276,2;10781,8;599,0;781,0;30,4
2026.05.14 13:51:15;Europe Momentum;187,2;13,29;22,0;165,2;13,8;15,6;13,3
2026.05.14 13:51:15;Defense;5823,4;-02,84;-170,5;5993,9;54,5;52,9;-2,8
2026.05.14 13:51:15;Europe Defence;3844,2;-07,37;-305,7;4149,9;31,7;29,3;-7,4
2026.05.14 13:51:15;Poland;4318,5;16,52;612,2;3706,3;27,9;32,5;16,5
2026.05.14 13:51:15;Innovators;7028,4;25,76;1439,9;5588,6;76,6;96,3;25,8
2026.05.14 13:51:15;Semiconductors;10757,3;87,79;5029,0;5728,3;57,9;108,7;87,8
2026.05.14 13:51:15;Euro Stoxx Banks;5608,3;13,14;651,5;4956,9;291,6;329,9;13,1
2026.05.14 13:51:15;Canada;1534,5;11,95;163,8;1370,7;228,5;255,8;12,0
2026.05.14 13:51:15;NASDAQ 100;10106,6;24,57;1993,6;8113,0;1159,0;1443,8;24,6
2026.05.14 13:51:15;UK;861,0;06,60;53,3;807,7;20,2;21,5;6,6
2026.05.14 13:51:15;All-World;16004,0;10,85;1567,0;14437,0;144,4;160,0;10,9
2026.05.14 13:51:15;Japan;6422,4;23,31;1214,1;5208,3;43,4;53,5;23,3
2026.05.14 13:51:15;ATX;3567,0;10,63;342,8;3224,2;111,2;123,0;10,6
2026.05.14 13:51:16;Spain;3487,4;02,39;81,3;3406,1;55,8;57,2;2,4
2026.05.14 13:58:35;Global Hydrogen;14058,0;30,39;3276,2;10781,8;599,0;781,0;30,4
2026.05.14 13:58:35;Europe Momentum;187,2;13,29;22,0;165,2;13,8;15,6;13,3
2026.05.14 13:58:35;Defense;5824,5;-02,83;-169,4;5993,9;54,5;53,0;-2,8
2026.05.14 13:58:35;Europe Defence;3844,2;-07,37;-305,7;4149,9;31,7;29,3;-7,4
2026.05.14 13:58:35;Poland;4318,5;16,52;612,2;3706,3;27,9;32,5;16,5
2026.05.14 13:58:35;Innovators;7038,7;25,95;1450,1;5588,6;76,6;96,4;25,9
2026.05.14 13:58:35;Semiconductors;10767,2;87,96;5038,9;5728,3;57,9;108,8;88,0
2026.05.14 13:58:35;Euro Stoxx Banks;5609,2;13,16;652,3;4956,9;291,6;330,0;13,2
2026.05.14 13:58:35;Canada;1534,5;11,95;163,8;1370,7;228,5;255,8;12,0
2026.05.14 13:58:35;NASDAQ 100;10110,8;24,62;1997,8;8113,0;1159,0;1444,4;24,6
2026.05.14 13:58:35;UK;861,0;06,60;53,3;807,7;20,2;21,5;6,6
2026.05.14 13:58:35;All-World;16006,0;10,87;1569,0;14437,0;144,4;160,1;10,9
2026.05.14 13:58:35;Japan;6422,4;23,31;1214,1;5208,3;43,4;53,5;23,3
2026.05.14 13:58:35;ATX;3567,0;10,63;342,8;3224,2;111,2;123,0;10,6
2026.05.14 13:58:35;Spain;3486,2;02,35;80,1;3406,1;55,8;57,2;2,4
2026.05.14 14:05:15;Global Hydrogen;14058,0;30,39;3276,2;10781,8;599,0;781,0;30,4
2026.05.14 14:05:15;Europe Momentum;187,2;13,29;22,0;165,2;13,8;15,6;13,3
2026.05.14 14:05:15;Defense;5826,7;-02,79;-167,2;5993,9;54,5;53,0;-2,8
2026.05.14 14:05:15;Europe Defence;3847,5;-07,29;-302,5;4149,9;31,7;29,4;-7,3
2026.05.14 14:05:15;Poland;4315,9;16,45;609,6;3706,3;27,9;32,5;16,4
2026.05.14 14:05:15;Innovators;7025,5;25,71;1437,0;5588,6;76,6;96,2;25,7
2026.05.14 14:05:15;Semiconductors;10767,2;87,96;5038,9;5728,3;57,9;108,8;88,0
2026.05.14 14:05:15;Euro Stoxx Banks;5609,2;13,16;652,3;4956,9;291,6;330,0;13,2
2026.05.14 14:05:15;Canada;1534,5;11,95;163,8;1370,7;228,5;255,8;12,0
2026.05.14 14:05:15;NASDAQ 100;10116,4;24,69;2003,4;8113,0;1159,0;1445,2;24,7
2026.05.14 14:05:15;UK;861,0;06,60;53,3;807,7;20,2;21,5;6,6
2026.05.14 14:05:15;All-World;16014,0;10,92;1577,0;14437,0;144,4;160,1;10,9
2026.05.14 14:05:15;Japan;6422,4;23,31;1214,1;5208,3;43,4;53,5;23,3
2026.05.14 14:05:15;ATX;3567,0;10,63;342,8;3224,2;111,2;123,0;10,6
2026.05.14 14:05:15;Spain;3488,0;02,41;81,9;3406,1;55,8;57,2;2,4
2026.05.14 14:12:16;Global Hydrogen;14058,0;30,39;3276,2;10781,8;599,0;781,0;30,4
2026.05.14 14:12:16;Europe Momentum;187,3;13,37;22,1;165,2;13,8;15,6;13,4
2026.05.14 14:12:16;Defense;5828,9;-02,75;-165,0;5993,9;54,5;53,0;-2,8
2026.05.14 14:12:16;Europe Defence;3848,8;-07,26;-301,2;4149,9;31,7;29,4;-7,3
2026.05.14 14:12:16;Poland;4315,9;16,45;609,6;3706,3;27,9;32,5;16,4
2026.05.14 14:12:16;Innovators;7019,7;25,61;1431,1;5588,6;76,6;96,2;25,6
2026.05.14 14:12:16;Semiconductors;10771,2;88,03;5042,9;5728,3;57,9;108,8;88,0
2026.05.14 14:12:16;Euro Stoxx Banks;5610,0;13,18;653,2;4956,9;291,6;330,0;13,2
2026.05.14 14:12:16;Canada;1534,5;11,95;163,8;1370,7;228,5;255,8;12,0
2026.05.14 14:12:16;NASDAQ 100;10112,2;24,64;1999,2;8113,0;1159,0;1444,6;24,6
2026.05.14 14:12:16;UK;861,0;06,60;53,3;807,7;20,2;21,5;6,6
2026.05.14 14:12:16;All-World;16016,0;10,94;1579,0;14437,0;144,4;160,2;10,9
2026.05.14 14:12:16;Japan;6422,4;23,31;1214,1;5208,3;43,4;53,5;23,3
2026.05.14 14:12:16;ATX;3567,0;10,63;342,8;3224,2;111,2;123,0;10,6
2026.05.14 14:12:16;Spain;3488,0;02,41;81,9;3406,1;55,8;57,2;2,4
2026.05.14 14:19:16;Global Hydrogen;14058,0;30,39;3276,2;10781,8;599,0;781,0;30,4
2026.05.14 14:19:16;Europe Momentum;187,3;13,37;22,1;165,2;13,8;15,6;13,4
2026.05.14 14:19:16;Defense;5833,3;-02,68;-160,6;5993,9;54,5;53,0;-2,7
2026.05.14 14:19:16;Europe Defence;3844,2;-07,37;-305,7;4149,9;31,7;29,3;-7,4
2026.05.14 14:19:16;Poland;4317,2;16,48;610,9;3706,3;27,9;32,5;16,5
2026.05.14 14:19:16;Innovators;7007,3;25,39;1418,7;5588,6;76,6;96,0;25,4
2026.05.14 14:19:16;Semiconductors;10769,2;88,00;5040,9;5728,3;57,9;108,8;88,0
2026.05.14 14:19:16;Euro Stoxx Banks;5610,0;13,18;653,2;4956,9;291,6;330,0;13,2
2026.05.14 14:19:16;Canada;1534,5;11,95;163,8;1370,7;228,5;255,8;12,0
2026.05.14 14:19:16;NASDAQ 100;10113,6;24,66;2000,6;8113,0;1159,0;1444,8;24,7
2026.05.14 14:19:16;UK;861,0;06,60;53,3;807,7;20,2;21,5;6,6
2026.05.14 14:19:16;All-World;16014,0;10,92;1577,0;14437,0;144,4;160,1;10,9
2026.05.14 14:19:16;Japan;6415,2;23,17;1206,9;5208,3;43,4;53,5;23,2
2026.05.14 14:19:16;ATX;3567,0;10,63;342,8;3224,2;111,2;123,0;10,6
2026.05.14 14:19:16;Spain;3490,4;02,48;84,4;3406,1;55,8;57,2;2,5
2026.05.14 14:26:16;Global Hydrogen;14083,2;30,62;3301,4;10781,8;599,0;782,4;30,6
2026.05.14 14:26:16;Europe Momentum;187,4;13,42;22,2;165,2;13,8;15,6;13,4
2026.05.14 14:26:16;Defense;5834,4;-02,66;-159,5;5993,9;54,5;53,0;-2,7
2026.05.14 14:26:16;Europe Defence;3845,5;-07,34;-304,4;4149,9;31,7;29,4;-7,3
2026.05.14 14:26:16;Poland;4313,9;16,39;607,6;3706,3;27,9;32,4;16,4
2026.05.14 14:26:16;Innovators;7042,3;26,01;1453,8;5588,6;76,6;96,5;26,0
2026.05.14 14:26:16;Semiconductors;10769,2;88,00;5040,9;5728,3;57,9;108,8;88,0
2026.05.14 14:26:16;Euro Stoxx Banks;5611,7;13,21;654,9;4956,9;291,6;330,1;13,2
2026.05.14 14:26:16;Canada;1534,5;11,95;163,8;1370,7;228,5;255,8;12,0
2026.05.14 14:26:16;NASDAQ 100;10116,4;24,69;2003,4;8113,0;1159,0;1445,2;24,7
2026.05.14 14:26:16;UK;861,0;06,60;53,3;807,7;20,2;21,5;6,6
2026.05.14 14:26:16;All-World;16018,0;10,95;1581,0;14437,0;144,4;160,2;11,0
2026.05.14 14:26:16;Japan;6415,2;23,17;1206,9;5208,3;43,4;53,5;23,2
2026.05.14 14:26:16;ATX;3567,0;10,63;342,8;3224,2;111,2;123,0;10,6
2026.05.14 14:26:16;Spain;3492,3;02,53;86,2;3406,1;55,8;57,3;2,5
2026.05.14 14:33:16;Global Hydrogen;14083,2;30,62;3301,4;10781,8;599,0;782,4;30,6
2026.05.14 14:33:16;Europe Momentum;187,4;13,42;22,2;165,2;13,8;15,6;13,4
2026.05.14 14:33:16;Defense;5833,3;-02,68;-160,6;5993,9;54,5;53,0;-2,7
2026.05.14 14:33:16;Europe Defence;3848,8;-07,26;-301,2;4149,9;31,7;29,4;-7,3
2026.05.14 14:33:16;Poland;4313,9;16,39;607,6;3706,3;27,9;32,4;16,4
2026.05.14 14:33:16;Innovators;7054,7;26,24;1466,2;5588,6;76,6;96,6;26,2
2026.05.14 14:33:16;Semiconductors;10777,1;88,14;5048,8;5728,3;57,9;108,9;88,1
2026.05.14 14:33:16;Euro Stoxx Banks;5611,7;13,21;654,9;4956,9;291,6;330,1;13,2
2026.05.14 14:33:16;Canada;1534,2;11,93;163,5;1370,7;228,5;255,7;11,9
2026.05.14 14:33:16;NASDAQ 100;10115,0;24,68;2002,0;8113,0;1159,0;1445,0;24,7
2026.05.14 14:33:16;UK;861,0;06,60;53,3;807,7;20,2;21,5;6,6
2026.05.14 14:33:16;All-World;16014,0;10,92;1577,0;14437,0;144,4;160,1;10,9
2026.05.14 14:33:16;Japan;6415,2;23,17;1206,9;5208,3;43,4;53,5;23,2
2026.05.14 14:33:16;ATX;3567,0;10,63;342,8;3224,2;111,2;123,0;10,6
2026.05.14 14:33:16;Spain;3492,3;02,53;86,2;3406,1;55,8;57,3;2,5
2026.05.14 14:40:16;Global Hydrogen;14083,2;30,62;3301,4;10781,8;599,0;782,4;30,6
2026.05.14 14:40:16;Europe Momentum;187,4;13,42;22,2;165,2;13,8;15,6;13,4
2026.05.14 14:40:16;Defense;5837,7;-02,61;-156,2;5993,9;54,5;53,1;-2,6
2026.05.14 14:40:16;Europe Defence;3846,8;-07,30;-303,1;4149,9;31,7;29,4;-7,3
2026.05.14 14:40:16;Poland;4313,9;16,39;607,6;3706,3;27,9;32,4;16,4
2026.05.14 14:40:16;Innovators;7059,1;26,31;1470,5;5588,6;76,6;96,7;26,3
2026.05.14 14:40:16;Semiconductors;10787,0;88,31;5058,7;5728,3;57,9;109,0;88,3
2026.05.14 14:40:16;Euro Stoxx Banks;5611,7;13,21;654,9;4956,9;291,6;330,1;13,2
2026.05.14 14:40:16;Canada;1534,2;11,93;163,5;1370,7;228,5;255,7;11,9
2026.05.14 14:40:16;NASDAQ 100;10117,8;24,71;2004,8;8113,0;1159,0;1445,4;24,7
2026.05.14 14:40:16;UK;861,0;06,60;53,3;807,7;20,2;21,5;6,6
2026.05.14 14:40:16;All-World;16018,0;10,95;1581,0;14437,0;144,4;160,2;11,0
2026.05.14 14:40:16;Japan;6415,2;23,17;1206,9;5208,3;43,4;53,5;23,2
2026.05.14 14:40:16;ATX;3567,0;10,63;342,8;3224,2;111,2;123,0;10,6
2026.05.14 14:40:16;Spain;3492,3;02,53;86,2;3406,1;55,8;57,3;2,5
2026.05.14 14:47:16;Global Hydrogen;14083,2;30,62;3301,4;10781,8;599,0;782,4;30,6
2026.05.14 14:47:16;Europe Momentum;187,4;13,42;22,2;165,2;13,8;15,6;13,4
2026.05.14 14:47:16;Defense;5837,7;-02,61;-156,2;5993,9;54,5;53,1;-2,6
2026.05.14 14:47:16;Europe Defence;3844,2;-07,37;-305,7;4149,9;31,7;29,3;-7,4
2026.05.14 14:47:16;Poland;4313,2;16,38;606,9;3706,3;27,9;32,4;16,4
2026.05.14 14:47:16;Innovators;7048,2;26,12;1459,6;5588,6;76,6;96,6;26,1
2026.05.14 14:47:16;Semiconductors;10781,1;88,21;5052,8;5728,3;57,9;108,9;88,2
2026.05.14 14:47:16;Euro Stoxx Banks;5606,6;13,11;649,8;4956,9;291,6;329,8;13,1
2026.05.14 14:47:16;Canada;1533,9;11,91;163,2;1370,7;228,5;255,7;11,9
2026.05.14 14:47:16;NASDAQ 100;10116,4;24,69;2003,4;8113,0;1159,0;1445,2;24,7
2026.05.14 14:47:16;UK;861,0;06,60;53,3;807,7;20,2;21,5;6,6
2026.05.14 14:47:16;All-World;16012,0;10,91;1575,0;14437,0;144,4;160,1;10,9
2026.05.14 14:47:16;Japan;6426,0;23,38;1217,7;5208,3;43,4;53,6;23,4
2026.05.14 14:47:16;ATX;3567,0;10,63;342,8;3224,2;111,2;123,0;10,6
2026.05.14 14:47:16;Spain;3492,3;02,53;86,2;3406,1;55,8;57,3;2,5
2026.05.14 14:54:16;Global Hydrogen;14083,2;30,62;3301,4;10781,8;599,0;782,4;30,6
2026.05.14 14:54:16;Europe Momentum;187,3;13,37;22,1;165,2;13,8;15,6;13,4
2026.05.14 14:54:16;Defense;5837,7;-02,61;-156,2;5993,9;54,5;53,1;-2,6
2026.05.14 14:54:16;Europe Defence;3842,9;-07,40;-307,0;4149,9;31,7;29,3;-7,4
2026.05.14 14:54:16;Poland;4307,9;16,23;601,6;3706,3;27,9;32,4;16,2
2026.05.14 14:54:16;Innovators;7043,0;26,03;1454,5;5588,6;76,6;96,5;26,0
2026.05.14 14:54:16;Semiconductors;10769,2;88,00;5040,9;5728,3;57,9;108,8;88,0
2026.05.14 14:54:16;Euro Stoxx Banks;5606,6;13,11;649,8;4956,9;291,6;329,8;13,1
2026.05.14 14:54:16;Canada;1536,0;12,06;165,3;1370,7;228,5;256,0;12,1
2026.05.14 14:54:16;NASDAQ 100;10108,0;24,59;1995,0;8113,0;1159,0;1444,0;24,6
2026.05.14 14:54:16;UK;861,0;06,60;53,3;807,7;20,2;21,5;6,6
2026.05.14 14:54:16;All-World;16008,0;10,88;1571,0;14437,0;144,4;160,1;10,9
2026.05.14 14:54:16;Japan;6426,0;23,38;1217,7;5208,3;43,4;53,6;23,4
2026.05.14 14:54:16;ATX;3567,0;10,63;342,8;3224,2;111,2;123,0;10,6
2026.05.14 14:54:16;Spain;3492,3;02,53;86,2;3406,1;55,8;57,3;2,5
2026.05.14 15:01:16;Global Hydrogen;14083,2;30,62;3301,4;10781,8;599,0;782,4;30,6
2026.05.14 15:01:16;Europe Momentum;187,3;13,37;22,1;165,2;13,8;15,6;13,4
2026.05.14 15:01:16;Defense;5835,5;-02,64;-158,4;5993,9;54,5;53,1;-2,6
2026.05.14 15:01:16;Europe Defence;3842,2;-07,41;-307,7;4149,9;31,7;29,3;-7,4
2026.05.14 15:01:16;Poland;4305,9;16,18;599,6;3706,3;27,9;32,4;16,2
2026.05.14 15:01:16;Innovators;7036,5;25,91;1447,9;5588,6;76,6;96,4;25,9
2026.05.14 15:01:16;Semiconductors;10745,5;87,58;5017,1;5728,3;57,9;108,5;87,6
2026.05.14 15:01:16;Euro Stoxx Banks;5605,8;13,09;648,9;4956,9;291,6;329,8;13,1
2026.05.14 15:01:16;Canada;1536,0;12,06;165,3;1370,7;228,5;256,0;12,1
2026.05.14 15:01:16;NASDAQ 100;10108,0;24,59;1995,0;8113,0;1159,0;1444,0;24,6
2026.05.14 15:01:16;UK;861,0;06,60;53,3;807,7;20,2;21,5;6,6
2026.05.14 15:01:16;All-World;16008,0;10,88;1571,0;14437,0;144,4;160,1;10,9
2026.05.14 15:01:16;Japan;6410,4;23,08;1202,1;5208,3;43,4;53,4;23,1
2026.05.14 15:01:16;ATX;3567,0;10,63;342,8;3224,2;111,2;123,0;10,6
2026.05.14 15:01:16;Spain;3484,3;02,30;78,3;3406,1;55,8;57,1;2,3
2026.05.14 15:08:15;Global Hydrogen;14083,2;30,62;3301,4;10781,8;599,0;782,4;30,6
2026.05.14 15:08:15;Europe Momentum;187,3;13,37;22,1;165,2;13,8;15,6;13,4
2026.05.14 15:08:15;Defense;5831,1;-02,72;-162,8;5993,9;54,5;53,0;-2,7
2026.05.14 15:08:15;Europe Defence;3845,5;-07,34;-304,4;4149,9;31,7;29,4;-7,3
2026.05.14 15:08:15;Poland;4305,9;16,18;599,6;3706,3;27,9;32,4;16,2
2026.05.14 15:08:15;Innovators;7035,0;25,88;1446,5;5588,6;76,6;96,4;25,9
2026.05.14 15:08:15;Semiconductors;10753,4;87,72;5025,0;5728,3;57,9;108,6;87,7
2026.05.14 15:08:15;Euro Stoxx Banks;5605,8;13,09;648,9;4956,9;291,6;329,8;13,1
2026.05.14 15:08:15;Canada;1536,0;12,06;165,3;1370,7;228,5;256,0;12,1
2026.05.14 15:08:15;NASDAQ 100;10105,2;24,56;1992,2;8113,0;1159,0;1443,6;24,6
2026.05.14 15:08:15;UK;861,0;06,60;53,3;807,7;20,2;21,5;6,6
2026.05.14 15:08:15;All-World;16000,0;10,83;1563,0;14437,0;144,4;160,0;10,8
2026.05.14 15:08:15;Japan;6410,4;23,08;1202,1;5208,3;43,4;53,4;23,1
2026.05.14 15:08:15;ATX;3567,0;10,63;342,8;3224,2;111,2;123,0;10,6
2026.05.14 15:08:15;Spain;3484,3;02,30;78,3;3406,1;55,8;57,1;2,3
2026.05.14 15:15:16;Global Hydrogen;14083,2;30,62;3301,4;10781,8;599,0;782,4;30,6
2026.05.14 15:15:16;Europe Momentum;187,3;13,37;22,1;165,2;13,8;15,6;13,4
2026.05.14 15:15:16;Defense;5837,7;-02,61;-156,2;5993,9;54,5;53,1;-2,6
2026.05.14 15:15:16;Europe Defence;3846,8;-07,30;-303,1;4149,9;31,7;29,4;-7,3
2026.05.14 15:15:16;Poland;4307,2;16,21;600,9;3706,3;27,9;32,4;16,2
2026.05.14 15:15:16;Innovators;7027,7;25,75;1439,2;5588,6;76,6;96,3;25,8
2026.05.14 15:15:16;Semiconductors;10743,5;87,55;5015,1;5728,3;57,9;108,5;87,5
2026.05.14 15:15:16;Euro Stoxx Banks;5605,8;13,09;648,9;4956,9;291,6;329,8;13,1
2026.05.14 15:15:16;Canada;1536,0;12,06;165,3;1370,7;228,5;256,0;12,1
2026.05.14 15:15:16;NASDAQ 100;10101,0;24,50;1988,0;8113,0;1159,0;1443,0;24,5
2026.05.14 15:15:16;UK;861,0;06,60;53,3;807,7;20,2;21,5;6,6
2026.05.14 15:15:16;All-World;16008,0;10,88;1571,0;14437,0;144,4;160,1;10,9
2026.05.14 15:15:16;Japan;6410,4;23,08;1202,1;5208,3;43,4;53,4;23,1
2026.05.14 15:15:16;ATX;3567,0;10,63;342,8;3224,2;111,2;123,0;10,6
2026.05.14 15:15:16;Spain;3484,3;02,30;78,3;3406,1;55,8;57,1;2,3
2026.05.14 15:22:15;Global Hydrogen;14083,2;30,62;3301,4;10781,8;599,0;782,4;30,6
2026.05.14 15:22:15;Europe Momentum;187,3;13,37;22,1;165,2;13,8;15,6;13,4
2026.05.14 15:22:15;Defense;5836,6;-02,62;-157,3;5993,9;54,5;53,1;-2,6
2026.05.14 15:22:15;Europe Defence;3846,2;-07,32;-303,8;4149,9;31,7;29,4;-7,3
2026.05.14 15:22:15;Poland;4309,2;16,27;602,9;3706,3;27,9;32,4;16,3
2026.05.14 15:22:15;Innovators;7013,8;25,50;1425,3;5588,6;76,6;96,1;25,5
2026.05.14 15:22:15;Semiconductors;10729,6;87,31;5001,3;5728,3;57,9;108,4;87,3
2026.05.14 15:22:15;Euro Stoxx Banks;5598,1;12,94;641,3;4956,9;291,6;329,3;12,9
2026.05.14 15:22:15;Canada;1536,0;12,06;165,3;1370,7;228,5;256,0;12,1
2026.05.14 15:22:15;NASDAQ 100;10095,4;24,43;1982,4;8113,0;1159,0;1442,2;24,4
2026.05.14 15:22:15;UK;861,0;06,60;53,3;807,7;20,2;21,5;6,6
2026.05.14 15:22:15;All-World;16004,0;10,85;1567,0;14437,0;144,4;160,0;10,9
2026.05.14 15:22:15;Japan;6410,4;23,08;1202,1;5208,3;43,4;53,4;23,1
2026.05.14 15:22:15;ATX;3567,0;10,63;342,8;3224,2;111,2;123,0;10,6
2026.05.14 15:22:15;Spain;3484,3;02,30;78,3;3406,1;55,8;57,1;2,3
2026.05.14 15:29:16;Global Hydrogen;14083,2;30,62;3301,4;10781,8;599,0;782,4;30,6
2026.05.14 15:29:16;Europe Momentum;187,3;13,37;22,1;165,2;13,8;15,6;13,4
2026.05.14 15:29:16;Defense;5835,5;-02,64;-158,4;5993,9;54,5;53,1;-2,6
2026.05.14 15:29:16;Europe Defence;3846,2;-07,32;-303,8;4149,9;31,7;29,4;-7,3
2026.05.14 15:29:16;Poland;4309,2;16,27;602,9;3706,3;27,9;32,4;16,3
2026.05.14 15:29:16;Innovators;7000,7;25,27;1412,1;5588,6;76,6;95,9;25,3
2026.05.14 15:29:16;Semiconductors;10725,7;87,24;4997,3;5728,3;57,9;108,3;87,2
2026.05.14 15:29:16;Euro Stoxx Banks;5598,1;12,94;641,3;4956,9;291,6;329,3;12,9
2026.05.14 15:29:16;Canada;1533,9;11,91;163,2;1370,7;228,5;255,7;11,9
2026.05.14 15:29:16;NASDAQ 100;10084,2;24,30;1971,2;8113,0;1159,0;1440,6;24,3
2026.05.14 15:29:16;UK;861,0;06,60;53,3;807,7;20,2;21,5;6,6
2026.05.14 15:29:16;All-World;15998,0;10,81;1561,0;14437,0;144,4;160,0;10,8
2026.05.14 15:29:16;Japan;6410,4;23,08;1202,1;5208,3;43,4;53,4;23,1
2026.05.14 15:29:16;ATX;3567,0;10,63;342,8;3224,2;111,2;123,0;10,6
2026.05.14 15:29:16;Spain;3484,3;02,30;78,3;3406,1;55,8;57,1;2,3
2026.05.14 15:36:16;Global Hydrogen;14083,2;30,62;3301,4;10781,8;599,0;782,4;30,6
2026.05.14 15:36:16;Europe Momentum;187,3;13,37;22,1;165,2;13,8;15,6;13,4
2026.05.14 15:36:16;Defense;5828,9;-02,75;-165,0;5993,9;54,5;53,0;-2,8
2026.05.14 15:36:16;Europe Defence;3838,3;-07,51;-311,6;4149,9;31,7;29,3;-7,5
2026.05.14 15:36:16;Poland;4309,2;16,27;602,9;3706,3;27,9;32,4;16,3
2026.05.14 15:36:16;Innovators;7005,1;25,35;1416,5;5588,6;76,6;96,0;25,3
2026.05.14 15:36:16;Semiconductors;10729,6;87,31;5001,3;5728,3;57,9;108,4;87,3
