idx; time; symbol; price; 52wh; 52wchp; 200da; dd52; trend; volume; shortName; longName
10; 2026.02.16_11:12:39; SXR2.DE; 245,10; 250,05; 18,60; 219,37; -01,98; 1,12; 740; iShs VII-MSCI EM Canada U.ETF R; iShares VII PLC - iShares MSCI Canada ETF USD Acc
11; 2026.02.16_11:13:00; UFMB.DE; 21,43; 21,57; 20,79; 19,29; -00,63; 1,11; 1410; UBS(L)FS-MSCI UK UCITS ETF    N; UBS MSCI United Kingdom UCITS ETF hEUR acc
12; 2026.02.16_11:14:44; CEMR.DE; 15,27; 15,82; 18,08; 13,91; -03,48; 1,10; 13024; iShsIV-Edge MSCI Eu.Mo.F.U.ETFR; iShares Edge MSCI Europe Momentum Factor UCITS ETF EUR (Acc)
13; 2026.02.16_11:06:59; XB4A.DE; 115,36; 119,06; 41,96; 98,02; -03,11; 1,18; 467; Xtrackers ATX                 I; Xtrackers ATX UCITS ETF 1C
14; 2026.02.16_11:10:37; XESP.DE; 56,70; 58,23; 42,33; 48,72; -02,63; 1,16; 7416; Xtrackers Spain               I; Xtrackers Spain UCITS ETF 1C
15; 2026.02.16_11:15:12; JEDI.DE; 67,09; 75,06; 77,13; 49,44; -10,62; 1,36; 16669; VanECK Space UCITS ETF        R; VanEck Space Innovators UCITS ETF
01; 2026.02.16_11:22:13; VWCE.DE; 147,92; 150,38; 05,92; 138,72; -01,64; 1,07; 105008; Vanguard FTSE All-World U.ETF R; Vanguard FTSE All-World UCITS ETF USD Accumulation
02; 2026.02.16_11:22:19; SXRV.DE; 1199,80; 1301,60; -01,03; 1172,58; -07,82; 1,02; 1891; iShsVII-NASDAQ 100 UCITS ETF  R; iShares NASDAQ 100 UCITS ETF USD (Acc)
03; 2026.02.16_11:15:40; AMEE.DE; 699,40; 714,00; 53,49; 548,70; -02,04; 1,27; 368; Amundi Glbl Hydrogen UCITS ETFA; Amundi Global Hydrogen UCITS ETF - Acc
04; 2026.02.16_11:17:19; LSMC.DE; 78,20; 80,36; 41,99; 62,90; -02,69; 1,24; 14336; MUL-Am.MSCI Semiconductor UE  N; Amundi MSCI Semiconductors ESG Screened UCITS ETF
05; 2026.02.16_11:22:25; DFEN.DE; 56,95; 64,51; 46,83; 51,78; -11,72; 1,10; 51510; VanEck ETFs-VanEck Defense ETFR; VanEck Defense ETF A USD Acc
06; 2026.02.16_11:05:41; WTIF.DE; 51,40; 52,70; 50,78; 40,99; -02,47; 1,25; 999; WisdomTree Japan Equity UC.ETFR; WisdomTree Japan Equity UCITS ETF - EUR Hedged Acc
07; 2026.02.16_11:22:24; EUDF.DE; 33,61; 36,03; 32,99; 30,92; -06,72; 1,09; 134776; WisdomTree-Eur.Defence ETF    R; WisdomTree Europe Defence UCITS ETF - EUR Acc
08; 2026.02.16_11:20:57; LYBK.DE; 322,00; 349,15; 55,47; 281,62; -07,78; 1,14; 4384; MUL Amundi Euro Stoxx Banks   U; Amundi Euro Stoxx Banks UCITS ETF Acc
09; 2026.02.16_11:20:46; IBCJ.DE; 29,70; 30,70; 33,39; 25,88; -03,26; 1,15; 12261; iShsV-MSCI Poland UCITS ETF   R; iShares V PLC - iShares MSCI Poland UCITS ETF
10; 2026.02.16_11:12:39; SXR2.DE; 245,10; 250,05; 18,60; 219,37; -01,98; 1,12; 740; iShs VII-MSCI EM Canada U.ETF R; iShares VII PLC - iShares MSCI Canada ETF USD Acc
11; 2026.02.16_11:13:00; UFMB.DE; 21,43; 21,57; 20,79; 19,29; -00,63; 1,11; 1410; UBS(L)FS-MSCI UK UCITS ETF    N; UBS MSCI United Kingdom UCITS ETF hEUR acc
12; 2026.02.16_11:16:38; CEMR.DE; 15,26; 15,82; 18,08; 13,91; -03,54; 1,10; 13679; iShsIV-Edge MSCI Eu.Mo.F.U.ETFR; iShares Edge MSCI Europe Momentum Factor UCITS ETF EUR (Acc)
13; 2026.02.16_11:20:37; XB4A.DE; 115,44; 119,06; 41,96; 98,02; -03,04; 1,18; 479; Xtrackers ATX                 I; Xtrackers ATX UCITS ETF 1C
14; 2026.02.16_11:10:37; XESP.DE; 56,70; 58,23; 42,33; 48,72; -02,63; 1,16; 7416; Xtrackers Spain               I; Xtrackers Spain UCITS ETF 1C
15; 2026.02.16_11:22:24; JEDI.DE; 67,00; 75,06; 77,13; 49,44; -10,74; 1,36; 16951; VanECK Space UCITS ETF        R; VanEck Space Innovators UCITS ETF
01; 2026.02.16_11:29:09; VWCE.DE; 147,92; 150,38; 05,92; 138,72; -01,64; 1,07; 105497; Vanguard FTSE All-World U.ETF R; Vanguard FTSE All-World UCITS ETF USD Accumulation
02; 2026.02.16_11:29:19; SXRV.DE; 1199,60; 1301,60; -01,03; 1172,58; -07,84; 1,02; 1905; iShsVII-NASDAQ 100 UCITS ETF  R; iShares NASDAQ 100 UCITS ETF USD (Acc)
03; 2026.02.16_11:28:16; AMEE.DE; 699,40; 714,00; 53,49; 548,70; -02,04; 1,27; 427; Amundi Glbl Hydrogen UCITS ETFA; Amundi Global Hydrogen UCITS ETF - Acc
04; 2026.02.16_11:27:55; LSMC.DE; 78,26; 80,36; 41,99; 62,90; -02,61; 1,24; 14346; MUL-Am.MSCI Semiconductor UE  N; Amundi MSCI Semiconductors ESG Screened UCITS ETF
05; 2026.02.16_11:28:49; DFEN.DE; 56,91; 64,51; 46,83; 51,78; -11,78; 1,10; 51663; VanEck ETFs-VanEck Defense ETFR; VanEck Defense ETF A USD Acc
06; 2026.02.16_11:05:41; WTIF.DE; 51,40; 52,70; 50,78; 40,99; -02,47; 1,25; 999; WisdomTree Japan Equity UC.ETFR; WisdomTree Japan Equity UCITS ETF - EUR Hedged Acc
07; 2026.02.16_11:26:41; EUDF.DE; 33,63; 36,03; 32,99; 30,92; -06,66; 1,09; 136402; WisdomTree-Eur.Defence ETF    R; WisdomTree Europe Defence UCITS ETF - EUR Acc
08; 2026.02.16_11:20:57; LYBK.DE; 322,00; 349,15; 55,47; 281,62; -07,78; 1,14; 4384; MUL Amundi Euro Stoxx Banks   U; Amundi Euro Stoxx Banks UCITS ETF Acc
09; 2026.02.16_11:20:46; IBCJ.DE; 29,70; 30,70; 33,39; 25,88; -03,26; 1,15; 12261; iShsV-MSCI Poland UCITS ETF   R; iShares V PLC - iShares MSCI Poland UCITS ETF
10; 2026.02.16_11:12:39; SXR2.DE; 245,10; 250,05; 18,60; 219,37; -01,98; 1,12; 740; iShs VII-MSCI EM Canada U.ETF R; iShares VII PLC - iShares MSCI Canada ETF USD Acc
11; 2026.02.16_11:13:00; UFMB.DE; 21,43; 21,57; 20,79; 19,29; -00,63; 1,11; 1410; UBS(L)FS-MSCI UK UCITS ETF    N; UBS MSCI United Kingdom UCITS ETF hEUR acc
12; 2026.02.16_11:29:07; CEMR.DE; 15,27; 15,82; 18,08; 13,91; -03,45; 1,10; 14281; iShsIV-Edge MSCI Eu.Mo.F.U.ETFR; iShares Edge MSCI Europe Momentum Factor UCITS ETF EUR (Acc)
13; 2026.02.16_11:25:32; XB4A.DE; 115,42; 119,06; 41,96; 98,02; -03,06; 1,18; 1084; Xtrackers ATX                 I; Xtrackers ATX UCITS ETF 1C
14; 2026.02.16_11:25:32; XESP.DE; 56,73; 58,23; 42,33; 48,72; -02,58; 1,16; 8264; Xtrackers Spain               I; Xtrackers Spain UCITS ETF 1C
15; 2026.02.16_11:23:48; JEDI.DE; 67,04; 75,06; 77,13; 49,44; -10,68; 1,36; 16953; VanECK Space UCITS ETF        R; VanEck Space Innovators UCITS ETF
01; 2026.02.16_11:36:05; VWCE.DE; 147,92; 150,38; 05,92; 138,72; -01,64; 1,07; 107442; Vanguard FTSE All-World U.ETF R; Vanguard FTSE All-World UCITS ETF USD Accumulation
02; 2026.02.16_11:35:18; SXRV.DE; 1199,60; 1301,60; -01,03; 1172,58; -07,84; 1,02; 1975; iShsVII-NASDAQ 100 UCITS ETF  R; iShares NASDAQ 100 UCITS ETF USD (Acc)
03; 2026.02.16_11:35:17; AMEE.DE; 699,00; 714,00; 53,49; 548,70; -02,10; 1,27; 431; Amundi Glbl Hydrogen UCITS ETFA; Amundi Global Hydrogen UCITS ETF - Acc
04; 2026.02.16_11:27:55; LSMC.DE; 78,26; 80,36; 41,99; 62,90; -02,61; 1,24; 14346; MUL-Am.MSCI Semiconductor UE  N; Amundi MSCI Semiconductors ESG Screened UCITS ETF
05; 2026.02.16_11:36:07; DFEN.DE; 56,90; 64,51; 46,83; 51,78; -11,80; 1,10; 52931; VanEck ETFs-VanEck Defense ETFR; VanEck Defense ETF A USD Acc
06; 2026.02.16_11:05:41; WTIF.DE; 51,40; 52,70; 50,78; 40,99; -02,47; 1,25; 999; WisdomTree Japan Equity UC.ETFR; WisdomTree Japan Equity UCITS ETF - EUR Hedged Acc
07; 2026.02.16_11:31:16; EUDF.DE; 33,61; 36,03; 32,99; 30,92; -06,73; 1,09; 136524; WisdomTree-Eur.Defence ETF    R; WisdomTree Europe Defence UCITS ETF - EUR Acc
08; 2026.02.16_11:30:37; LYBK.DE; 321,90; 349,15; 55,47; 281,62; -07,80; 1,14; 4396; MUL Amundi Euro Stoxx Banks   U; Amundi Euro Stoxx Banks UCITS ETF Acc
09; 2026.02.16_11:36:09; IBCJ.DE; 29,70; 30,70; 33,39; 25,88; -03,26; 1,15; 14868; iShsV-MSCI Poland UCITS ETF   R; iShares V PLC - iShares MSCI Poland UCITS ETF
10; 2026.02.16_11:33:59; SXR2.DE; 245,10; 250,05; 18,60; 219,37; -01,98; 1,12; 741; iShs VII-MSCI EM Canada U.ETF R; iShares VII PLC - iShares MSCI Canada ETF USD Acc
11; 2026.02.16_11:13:00; UFMB.DE; 21,43; 21,57; 20,79; 19,29; -00,63; 1,11; 1410; UBS(L)FS-MSCI UK UCITS ETF    N; UBS MSCI United Kingdom UCITS ETF hEUR acc
12; 2026.02.16_11:32:09; CEMR.DE; 15,26; 15,82; 18,08; 13,91; -03,50; 1,10; 20390; iShsIV-Edge MSCI Eu.Mo.F.U.ETFR; iShares Edge MSCI Europe Momentum Factor UCITS ETF EUR (Acc)
13; 2026.02.16_11:25:32; XB4A.DE; 115,42; 119,06; 41,96; 98,02; -03,06; 1,18; 1084; Xtrackers ATX                 I; Xtrackers ATX UCITS ETF 1C
14; 2026.02.16_11:25:32; XESP.DE; 56,73; 58,23; 42,33; 48,72; -02,58; 1,16; 8264; Xtrackers Spain               I; Xtrackers Spain UCITS ETF 1C
15; 2026.02.16_11:36:13; JEDI.DE; 67,12; 75,06; 77,13; 49,44; -10,58; 1,36; 17084; VanECK Space UCITS ETF        R; VanEck Space Innovators UCITS ETF
01; 2026.02.16_11:43:03; VWCE.DE; 147,96; 150,38; 05,92; 138,72; -01,61; 1,07; 108437; Vanguard FTSE All-World U.ETF R; Vanguard FTSE All-World UCITS ETF USD Accumulation
02; 2026.02.16_11:39:02; SXRV.DE; 1199,60; 1301,60; -01,03; 1172,58; -07,84; 1,02; 2002; iShsVII-NASDAQ 100 UCITS ETF  R; iShares NASDAQ 100 UCITS ETF USD (Acc)
03; 2026.02.16_11:35:17; AMEE.DE; 699,00; 714,00; 53,49; 548,70; -02,10; 1,27; 431; Amundi Glbl Hydrogen UCITS ETFA; Amundi Global Hydrogen UCITS ETF - Acc
04; 2026.02.16_11:41:15; LSMC.DE; 78,24; 80,36; 41,99; 62,90; -02,64; 1,24; 14377; MUL-Am.MSCI Semiconductor UE  N; Amundi MSCI Semiconductors ESG Screened UCITS ETF
05; 2026.02.16_11:41:58; DFEN.DE; 56,88; 64,51; 46,83; 51,78; -11,83; 1,10; 53444; VanEck ETFs-VanEck Defense ETFR; VanEck Defense ETF A USD Acc
06; 2026.02.16_11:05:41; WTIF.DE; 51,40; 52,70; 50,78; 40,99; -02,47; 1,25; 999; WisdomTree Japan Equity UC.ETFR; WisdomTree Japan Equity UCITS ETF - EUR Hedged Acc
07; 2026.02.16_11:40:25; EUDF.DE; 33,59; 36,03; 32,99; 30,92; -06,77; 1,09; 140239; WisdomTree-Eur.Defence ETF    R; WisdomTree Europe Defence UCITS ETF - EUR Acc
08; 2026.02.16_11:36:40; LYBK.DE; 321,80; 349,15; 55,47; 281,62; -07,83; 1,14; 4886; MUL Amundi Euro Stoxx Banks   U; Amundi Euro Stoxx Banks UCITS ETF Acc
09; 2026.02.16_11:42:05; IBCJ.DE; 29,67; 30,70; 33,39; 25,88; -03,36; 1,15; 17544; iShsV-MSCI Poland UCITS ETF   R; iShares V PLC - iShares MSCI Poland UCITS ETF
10; 2026.02.16_11:33:59; SXR2.DE; 245,10; 250,05; 18,60; 219,37; -01,98; 1,12; 741; iShs VII-MSCI EM Canada U.ETF R; iShares VII PLC - iShares MSCI Canada ETF USD Acc
11; 2026.02.16_11:13:00; UFMB.DE; 21,43; 21,57; 20,79; 19,29; -00,63; 1,11; 1410; UBS(L)FS-MSCI UK UCITS ETF    N; UBS MSCI United Kingdom UCITS ETF hEUR acc
12; 2026.02.16_11:41:04; CEMR.DE; 15,27; 15,82; 18,08; 13,91; -03,48; 1,10; 21697; iShsIV-Edge MSCI Eu.Mo.F.U.ETFR; iShares Edge MSCI Europe Momentum Factor UCITS ETF EUR (Acc)
13; 2026.02.16_11:25:32; XB4A.DE; 115,42; 119,06; 41,96; 98,02; -03,06; 1,18; 1084; Xtrackers ATX                 I; Xtrackers ATX UCITS ETF 1C
14; 2026.02.16_11:37:02; XESP.DE; 56,74; 58,23; 42,33; 48,72; -02,56; 1,16; 8437; Xtrackers Spain               I; Xtrackers Spain UCITS ETF 1C
15; 2026.02.16_11:37:31; JEDI.DE; 67,11; 75,06; 77,13; 49,44; -10,59; 1,36; 17093; VanECK Space UCITS ETF        R; VanEck Space Innovators UCITS ETF
01; 2026.02.16_11:49:51; VWCE.DE; 147,94; 150,38; 05,92; 138,72; -01,62; 1,07; 110363; Vanguard FTSE All-World U.ETF R; Vanguard FTSE All-World UCITS ETF USD Accumulation
02; 2026.02.16_11:48:21; SXRV.DE; 1200,20; 1301,60; -01,03; 1172,58; -07,79; 1,02; 2038; iShsVII-NASDAQ 100 UCITS ETF  R; iShares NASDAQ 100 UCITS ETF USD (Acc)
03; 2026.02.16_11:46:56; AMEE.DE; 700,00; 714,00; 53,49; 548,70; -01,96; 1,28; 485; Amundi Glbl Hydrogen UCITS ETFA; Amundi Global Hydrogen UCITS ETF - Acc
04; 2026.02.16_11:48:05; LSMC.DE; 78,29; 80,36; 41,99; 62,90; -02,58; 1,24; 14379; MUL-Am.MSCI Semiconductor UE  N; Amundi MSCI Semiconductors ESG Screened UCITS ETF
05; 2026.02.16_11:49:44; DFEN.DE; 56,95; 64,51; 46,83; 51,78; -11,72; 1,10; 53678; VanEck ETFs-VanEck Defense ETFR; VanEck Defense ETF A USD Acc
06; 2026.02.16_11:49:15; WTIF.DE; 51,36; 52,70; 50,78; 40,99; -02,54; 1,25; 1028; WisdomTree Japan Equity UC.ETFR; WisdomTree Japan Equity UCITS ETF - EUR Hedged Acc
07; 2026.02.16_11:45:52; EUDF.DE; 33,62; 36,03; 32,99; 30,92; -06,69; 1,09; 140836; WisdomTree-Eur.Defence ETF    R; WisdomTree Europe Defence UCITS ETF - EUR Acc
08; 2026.02.16_11:36:40; LYBK.DE; 321,80; 349,15; 55,47; 281,62; -07,83; 1,14; 4886; MUL Amundi Euro Stoxx Banks   U; Amundi Euro Stoxx Banks UCITS ETF Acc
09; 2026.02.16_11:46:57; IBCJ.DE; 29,65; 30,70; 33,39; 25,88; -03,44; 1,15; 17655; iShsV-MSCI Poland UCITS ETF   R; iShares V PLC - iShares MSCI Poland UCITS ETF
10; 2026.02.16_11:45:38; SXR2.DE; 245,25; 250,05; 18,60; 219,37; -01,92; 1,12; 743; iShs VII-MSCI EM Canada U.ETF R; iShares VII PLC - iShares MSCI Canada ETF USD Acc
11; 2026.02.16_11:13:00; UFMB.DE; 21,43; 21,57; 20,79; 19,29; -00,63; 1,11; 1410; UBS(L)FS-MSCI UK UCITS ETF    N; UBS MSCI United Kingdom UCITS ETF hEUR acc
12; 2026.02.16_11:49:51; CEMR.DE; 15,27; 15,82; 18,08; 13,91; -03,44; 1,10; 22747; iShsIV-Edge MSCI Eu.Mo.F.U.ETFR; iShares Edge MSCI Europe Momentum Factor UCITS ETF EUR (Acc)
13; 2026.02.16_11:25:32; XB4A.DE; 115,42; 119,06; 41,96; 98,02; -03,06; 1,18; 1084; Xtrackers ATX                 I; Xtrackers ATX UCITS ETF 1C
14; 2026.02.16_11:37:02; XESP.DE; 56,74; 58,23; 42,33; 48,72; -02,56; 1,16; 8437; Xtrackers Spain               I; Xtrackers Spain UCITS ETF 1C
15; 2026.02.16_11:46:13; JEDI.DE; 67,14; 75,06; 77,13; 49,44; -10,55; 1,36; 17887; VanECK Space UCITS ETF        R; VanEck Space Innovators UCITS ETF
01; 2026.02.16_11:56:32; VWCE.DE; 147,90; 150,38; 05,92; 138,72; -01,65; 1,07; 110991; Vanguard FTSE All-World U.ETF R; Vanguard FTSE All-World UCITS ETF USD Accumulation
02; 2026.02.16_11:56:13; SXRV.DE; 1199,60; 1301,60; -01,03; 1172,58; -07,84; 1,02; 2048; iShsVII-NASDAQ 100 UCITS ETF  R; iShares NASDAQ 100 UCITS ETF USD (Acc)
03; 2026.02.16_11:52:11; AMEE.DE; 699,90; 714,00; 53,49; 548,70; -01,97; 1,28; 593; Amundi Glbl Hydrogen UCITS ETFA; Amundi Global Hydrogen UCITS ETF - Acc
04; 2026.02.16_11:52:52; LSMC.DE; 78,19; 80,36; 41,99; 62,90; -02,70; 1,24; 15904; MUL-Am.MSCI Semiconductor UE  N; Amundi MSCI Semiconductors ESG Screened UCITS ETF
05; 2026.02.16_11:54:08; DFEN.DE; 56,93; 64,51; 46,83; 51,78; -11,75; 1,10; 54545; VanEck ETFs-VanEck Defense ETFR; VanEck Defense ETF A USD Acc
06; 2026.02.16_11:49:15; WTIF.DE; 51,36; 52,70; 50,78; 40,99; -02,54; 1,25; 1028; WisdomTree Japan Equity UC.ETFR; WisdomTree Japan Equity UCITS ETF - EUR Hedged Acc
07; 2026.02.16_11:54:43; EUDF.DE; 33,62; 36,03; 32,99; 30,92; -06,70; 1,09; 146211; WisdomTree-Eur.Defence ETF    R; WisdomTree Europe Defence UCITS ETF - EUR Acc
08; 2026.02.16_11:55:37; LYBK.DE; 321,55; 349,15; 55,47; 281,62; -07,90; 1,14; 5089; MUL Amundi Euro Stoxx Banks   U; Amundi Euro Stoxx Banks UCITS ETF Acc
09; 2026.02.16_11:56:31; IBCJ.DE; 29,66; 30,70; 33,39; 25,88; -03,39; 1,15; 17897; iShsV-MSCI Poland UCITS ETF   R; iShares V PLC - iShares MSCI Poland UCITS ETF
10; 2026.02.16_11:45:38; SXR2.DE; 245,25; 250,05; 18,60; 219,37; -01,92; 1,12; 743; iShs VII-MSCI EM Canada U.ETF R; iShares VII PLC - iShares MSCI Canada ETF USD Acc
11; 2026.02.16_11:13:00; UFMB.DE; 21,43; 21,57; 20,79; 19,29; -00,63; 1,11; 1410; UBS(L)FS-MSCI UK UCITS ETF    N; UBS MSCI United Kingdom UCITS ETF hEUR acc
12; 2026.02.16_11:51:58; CEMR.DE; 15,28; 15,82; 18,08; 13,91; -03,41; 1,10; 22748; iShsIV-Edge MSCI Eu.Mo.F.U.ETFR; iShares Edge MSCI Europe Momentum Factor UCITS ETF EUR (Acc)
13; 2026.02.16_11:25:32; XB4A.DE; 115,42; 119,06; 41,96; 98,02; -03,06; 1,18; 1084; Xtrackers ATX                 I; Xtrackers ATX UCITS ETF 1C
14; 2026.02.16_11:37:02; XESP.DE; 56,74; 58,23; 42,33; 48,72; -02,56; 1,16; 8437; Xtrackers Spain               I; Xtrackers Spain UCITS ETF 1C
15; 2026.02.16_11:53:58; JEDI.DE; 67,07; 75,06; 77,13; 49,44; -10,64; 1,36; 18490; VanECK Space UCITS ETF        R; VanEck Space Innovators UCITS ETF
01; 2026.02.16_12:03:34; VWCE.DE; 147,86; 150,38; 05,92; 138,72; -01,68; 1,07; 111471; Vanguard FTSE All-World U.ETF R; Vanguard FTSE All-World UCITS ETF USD Accumulation
02; 2026.02.16_12:01:27; SXRV.DE; 1199,00; 1301,60; -01,03; 1172,58; -07,88; 1,02; 2120; iShsVII-NASDAQ 100 UCITS ETF  R; iShares NASDAQ 100 UCITS ETF USD (Acc)
03; 2026.02.16_12:02:22; AMEE.DE; 699,70; 714,00; 53,49; 548,70; -02,00; 1,28; 676; Amundi Glbl Hydrogen UCITS ETFA; Amundi Global Hydrogen UCITS ETF - Acc
04; 2026.02.16_12:03:14; LSMC.DE; 78,20; 80,36; 41,99; 62,90; -02,69; 1,24; 17577; MUL-Am.MSCI Semiconductor UE  N; Amundi MSCI Semiconductors ESG Screened UCITS ETF
05; 2026.02.16_12:03:14; DFEN.DE; 56,97; 64,51; 46,83; 51,78; -11,69; 1,10; 57343; VanEck ETFs-VanEck Defense ETFR; VanEck Defense ETF A USD Acc
06; 2026.02.16_11:49:15; WTIF.DE; 51,36; 52,70; 50,78; 40,99; -02,54; 1,25; 1028; WisdomTree Japan Equity UC.ETFR; WisdomTree Japan Equity UCITS ETF - EUR Hedged Acc
07; 2026.02.16_12:03:30; EUDF.DE; 33,63; 36,03; 32,99; 30,92; -06,67; 1,09; 149470; WisdomTree-Eur.Defence ETF    R; WisdomTree Europe Defence UCITS ETF - EUR Acc
08; 2026.02.16_12:02:50; LYBK.DE; 321,50; 349,15; 55,47; 281,62; -07,92; 1,14; 5292; MUL Amundi Euro Stoxx Banks   U; Amundi Euro Stoxx Banks UCITS ETF Acc
09; 2026.02.16_11:56:31; IBCJ.DE; 29,66; 30,70; 33,39; 25,88; -03,39; 1,15; 17897; iShsV-MSCI Poland UCITS ETF   R; iShares V PLC - iShares MSCI Poland UCITS ETF
10; 2026.02.16_12:02:23; SXR2.DE; 245,00; 250,05; 18,60; 219,37; -02,02; 1,12; 886; iShs VII-MSCI EM Canada U.ETF R; iShares VII PLC - iShares MSCI Canada ETF USD Acc
11; 2026.02.16_11:13:00; UFMB.DE; 21,43; 21,57; 20,79; 19,29; -00,63; 1,11; 1410; UBS(L)FS-MSCI UK UCITS ETF    N; UBS MSCI United Kingdom UCITS ETF hEUR acc
12; 2026.02.16_12:02:18; CEMR.DE; 15,27; 15,82; 18,08; 13,91; -03,49; 1,10; 22760; iShsIV-Edge MSCI Eu.Mo.F.U.ETFR; iShares Edge MSCI Europe Momentum Factor UCITS ETF EUR (Acc)
13; 2026.02.16_11:25:32; XB4A.DE; 115,42; 119,06; 41,96; 98,02; -03,06; 1,18; 1084; Xtrackers ATX                 I; Xtrackers ATX UCITS ETF 1C
14; 2026.02.16_11:37:02; XESP.DE; 56,74; 58,23; 42,33; 48,72; -02,56; 1,16; 8437; Xtrackers Spain               I; Xtrackers Spain UCITS ETF 1C
15; 2026.02.16_12:00:59; JEDI.DE; 67,12; 75,06; 77,13; 49,44; -10,58; 1,36; 18741; VanECK Space UCITS ETF        R; VanEck Space Innovators UCITS ETF
01; 2026.02.16_12:10:18; VWCE.DE; 147,82; 150,38; 05,92; 138,72; -01,70; 1,07; 112929; Vanguard FTSE All-World U.ETF R; Vanguard FTSE All-World UCITS ETF USD Accumulation
02; 2026.02.16_12:08:14; SXRV.DE; 1198,80; 1301,60; -01,03; 1172,58; -07,90; 1,02; 2163; iShsVII-NASDAQ 100 UCITS ETF  R; iShares NASDAQ 100 UCITS ETF USD (Acc)
03; 2026.02.16_12:10:13; AMEE.DE; 699,70; 714,00; 53,49; 548,70; -02,00; 1,28; 677; Amundi Glbl Hydrogen UCITS ETFA; Amundi Global Hydrogen UCITS ETF - Acc
04; 2026.02.16_12:10:03; LSMC.DE; 78,10; 80,36; 41,99; 62,90; -02,81; 1,24; 22371; MUL-Am.MSCI Semiconductor UE  N; Amundi MSCI Semiconductors ESG Screened UCITS ETF
05; 2026.02.16_12:10:13; DFEN.DE; 56,97; 64,51; 46,83; 51,78; -11,69; 1,10; 64983; VanEck ETFs-VanEck Defense ETFR; VanEck Defense ETF A USD Acc
06; 2026.02.16_12:04:45; WTIF.DE; 51,41; 52,70; 50,78; 40,99; -02,45; 1,25; 1033; WisdomTree Japan Equity UC.ETFR; WisdomTree Japan Equity UCITS ETF - EUR Hedged Acc
07; 2026.02.16_12:09:37; EUDF.DE; 33,64; 36,03; 32,99; 30,92; -06,65; 1,09; 158554; WisdomTree-Eur.Defence ETF    R; WisdomTree Europe Defence UCITS ETF - EUR Acc
08; 2026.02.16_12:09:37; LYBK.DE; 321,40; 349,15; 55,47; 281,62; -07,95; 1,14; 5505; MUL Amundi Euro Stoxx Banks   U; Amundi Euro Stoxx Banks UCITS ETF Acc
09; 2026.02.16_12:10:07; IBCJ.DE; 29,67; 30,70; 33,39; 25,88; -03,36; 1,15; 18397; iShsV-MSCI Poland UCITS ETF   R; iShares V PLC - iShares MSCI Poland UCITS ETF
10; 2026.02.16_12:05:26; SXR2.DE; 245,05; 250,05; 18,60; 219,37; -02,00; 1,12; 901; iShs VII-MSCI EM Canada U.ETF R; iShares VII PLC - iShares MSCI Canada ETF USD Acc
11; 2026.02.16_12:09:30; UFMB.DE; 21,45; 21,57; 20,79; 19,29; -00,56; 1,11; 1470; UBS(L)FS-MSCI UK UCITS ETF    N; UBS MSCI United Kingdom UCITS ETF hEUR acc
12; 2026.02.16_12:10:17; CEMR.DE; 15,27; 15,82; 18,08; 13,91; -03,49; 1,10; 26690; iShsIV-Edge MSCI Eu.Mo.F.U.ETFR; iShares Edge MSCI Europe Momentum Factor UCITS ETF EUR (Acc)
13; 2026.02.16_12:08:28; XB4A.DE; 115,32; 119,06; 41,96; 98,02; -03,14; 1,18; 1487; Xtrackers ATX                 I; Xtrackers ATX UCITS ETF 1C
14; 2026.02.16_11:37:02; XESP.DE; 56,74; 58,23; 42,33; 48,72; -02,56; 1,16; 8437; Xtrackers Spain               I; Xtrackers Spain UCITS ETF 1C
15; 2026.02.16_12:10:00; JEDI.DE; 67,06; 75,06; 77,13; 49,44; -10,66; 1,36; 24408; VanECK Space UCITS ETF        R; VanEck Space Innovators UCITS ETF
01; 2026.02.16_12:17:11; VWCE.DE; 147,86; 150,38; 05,92; 138,72; -01,68; 1,07; 113284; Vanguard FTSE All-World U.ETF R; Vanguard FTSE All-World UCITS ETF USD Accumulation
02; 2026.02.16_12:16:44; SXRV.DE; 1198,60; 1301,60; -01,03; 1172,58; -07,91; 1,02; 2168; iShsVII-NASDAQ 100 UCITS ETF  R; iShares NASDAQ 100 UCITS ETF USD (Acc)
03; 2026.02.16_12:17:05; AMEE.DE; 699,70; 714,00; 53,49; 548,70; -02,00; 1,28; 680; Amundi Glbl Hydrogen UCITS ETFA; Amundi Global Hydrogen UCITS ETF - Acc
04; 2026.02.16_12:16:35; LSMC.DE; 78,12; 80,36; 41,99; 62,90; -02,79; 1,24; 22372; MUL-Am.MSCI Semiconductor UE  N; Amundi MSCI Semiconductors ESG Screened UCITS ETF
05; 2026.02.16_12:17:00; DFEN.DE; 56,98; 64,51; 46,83; 51,78; -11,67; 1,10; 65755; VanEck ETFs-VanEck Defense ETFR; VanEck Defense ETF A USD Acc
06; 2026.02.16_12:13:05; WTIF.DE; 51,36; 52,70; 50,78; 40,99; -02,54; 1,25; 1034; WisdomTree Japan Equity UC.ETFR; WisdomTree Japan Equity UCITS ETF - EUR Hedged Acc
07; 2026.02.16_12:16:24; EUDF.DE; 33,61; 36,03; 32,99; 30,92; -06,72; 1,09; 162908; WisdomTree-Eur.Defence ETF    R; WisdomTree Europe Defence UCITS ETF - EUR Acc
